topic_id,topic_name,category
https://openalex.org/T13053,Impact of the Covid-19 Pandemic on Small and Medium Enterprises in Indonesia,Social Sciences
https://openalex.org/T10835,Chemical Glycobiology and Therapeutic Applications,Chemistry
https://openalex.org/T10610,"Nanocellulose: Properties, Production, and Applications",Materials Science
https://openalex.org/T10709,Social Interaction with Robots,Psychology
https://openalex.org/T11009,Catalytic Conversion of Biomass to Fuels and Chemicals,Engineering
https://openalex.org/T11818,Structure and Function of Nicotinic Receptors,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12520,Neuroscience of Moral Judgment and Disgust,Neuroscience
https://openalex.org/T11526,Impact of Flipped Classroom on Learning Outcomes,Social Sciences
https://openalex.org/T13705,Australian Indigenous Languages and Cultures,Social Sciences
https://openalex.org/T14472,Integrating Ecology and Environmental Ethics for Earth Stewardship,Environmental Science
https://openalex.org/T11982,Rhetoric and Democracy in Public Discourse,Arts and Humanities
https://openalex.org/T11150,Endoplasmic Reticulum Stress and Unfolded Protein Response,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T11705,Pathological Gambling and Comorbid Disorders,Psychology
https://openalex.org/T11560,Dynamics of Livestock Disease Transmission and Control,Agricultural and Biological Sciences
https://openalex.org/T11230,Vibration Energy Harvesting for Microsystems Applications,Engineering
https://openalex.org/T12458,Chemistry and Biological Activities of Organotin Compounds,Chemistry
https://openalex.org/T12850,Thermophoresis and Thermodiffusion Studies,Engineering
https://openalex.org/T14118,Challenges in Elderly Care and Demographic Transition,Health Professions
https://openalex.org/T10061,Algebraic Geometry and Moduli Theory,Mathematics
https://openalex.org/T11435,Symbolic Computing in Algebraic Geometry and Cryptography,Computer Science
https://openalex.org/T13521,Influence of Multicultural Factors on Adolescent Well-being,Social Sciences
https://openalex.org/T11904,Spatial Ability for STEM Domains,Engineering
https://openalex.org/T10550,Genomic Studies and Treatment of Ovarian Carcinoma,Medicine
https://openalex.org/T12835,Regulation and Functions of FoxO Transcription Factors,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T10771,Wound Healing and Regeneration,Medicine
https://openalex.org/T11068,Adaptation of Tendon and Skeletal Muscle to Mechanical Loading,Medicine
https://openalex.org/T11172,Skin Scarring and Remodeling Mechanisms,Medicine
https://openalex.org/T10300,Epidemiology and Management of Congenital Heart Disease,Medicine
https://openalex.org/T12018,Congenital Coronary Artery Anomalies and Their Management,Medicine
https://openalex.org/T12385,Korean Traditional Food and Health Science,Agricultural and Biological Sciences
https://openalex.org/T10488,Properties and Applications of Chitin and Chitosan,Materials Science
https://openalex.org/T10343,Hydrogels in Biomedical Applications and Tissue Engineering,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12097,Ecological Impact of Freshwater Mussels,Environmental Science
https://openalex.org/T11673,Deformations and Structures of Hom-Lie Algebras,Mathematics
https://openalex.org/T10287,Cluster Algebras and Triangulated Categories,Mathematics
https://openalex.org/T11776,Ethnic Conflict in Northern Ireland,Social Sciences
https://openalex.org/T11061,Dynamics of Ocean Surface Waves and Wind Interaction,Earth and Planetary Sciences
https://openalex.org/T10713,Developments and Applications of Concrete-Filled Steel Tubes,Engineering
https://openalex.org/T13177,Geological Evolution of South China Sea,Earth and Planetary Sciences
https://openalex.org/T10965,Sedimentary Processes in Earth's Geology,Earth and Planetary Sciences
https://openalex.org/T10056,Neurobiological Mechanisms of Drug Addiction and Depression,Neuroscience
https://openalex.org/T12528,Innate Lymphoid Cells in Immunity,Immunology and Microbiology
https://openalex.org/T13232,Laser Ablation Synthesis of Nanoparticles,Engineering
https://openalex.org/T14025,Application of Fuzzy Logic in Educational Assessment,Computer Science
https://openalex.org/T13602,Enhancing Digital Literacy through Education,Computer Science
https://openalex.org/T10479,Fiber-Reinforced Polymer Composites in Construction,Engineering
https://openalex.org/T11874,Progressive Collapse of Structures,Engineering
https://openalex.org/T11850,Reinforcement Corrosion in Concrete Structures,Engineering
https://openalex.org/T10710,Arsenic Contamination in Natural Waters,Environmental Science
https://openalex.org/T13883,Evolution of Child Health Services in Europe,Health Professions
https://openalex.org/T10255,Oceanic Modeling and Circulation Studies,Earth and Planetary Sciences
https://openalex.org/T12469,Complexity Theory and Emergent Systems,Computer Science
https://openalex.org/T13050,Application of Diagnostic Techniques in Oil Wells,Engineering
https://openalex.org/T10801,Synthetic Aperture Radar Interferometry,Engineering
https://openalex.org/T11711,Impacts of COVID-19 on Global Economy and Markets,"Economics, Econometrics and Finance"
https://openalex.org/T14306,Technology Readiness Assessment and Evaluation,Engineering
https://openalex.org/T12047,Viral Hemorrhagic Fevers and Zoonotic Infections,Medicine
https://openalex.org/T11290,Epidemiology and Causes of Preterm Birth,Medicine
https://openalex.org/T12741,Maternal and Child Health in Brazil,Health Professions
https://openalex.org/T10297,Ethical Theories and Moral Philosophy,Arts and Humanities
https://openalex.org/T10898,Factors Influencing Pro-environmental Behavior,Environmental Science
https://openalex.org/T10880,Drivers and Impacts of Green Consumer Behavior,"Business, Management and Accounting"
https://openalex.org/T14289,The Intersection of Anthropology and Military Operations,Social Sciences
https://openalex.org/T11988,Sustainable Construction and Green Building,Engineering
https://openalex.org/T11736,Role of Histone Deacetylases in Cellular Regulation,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T13156,History and Development of Linguistics and Language Teaching,Arts and Humanities
https://openalex.org/T11873,Peak-to-Average Power Ratio Reduction Techniques,Engineering
https://openalex.org/T10614,Effects of Brain Stimulation on Motor Cortex,Neuroscience
https://openalex.org/T12124,Engineering Education and Curriculum Development,Engineering
https://openalex.org/T12615,Geoengineering and Climate Ethics,Environmental Science
https://openalex.org/T13755,Analysis of Global Development Indicators and Policies,Social Sciences
https://openalex.org/T10793,Self-Management of Diabetes in Adults,Medicine
https://openalex.org/T12654,Xenotransplantation Research and Applications,Medicine
https://openalex.org/T11837,Reduction Kinetics in Ironmaking Processes,Engineering
https://openalex.org/T12284,Emotional Labor in Workplace Environments,Social Sciences
https://openalex.org/T12115,Genomics and Breeding of Legume Crops,Agricultural and Biological Sciences
https://openalex.org/T11419,Self-Assembly and Biomaterial Design,Materials Science
https://openalex.org/T11737,4D Printing Technologies,Engineering
https://openalex.org/T12807,Qualitative Research Methods in Social Sciences,Social Sciences
https://openalex.org/T12815,Strategic Management and Organizational Culture,"Business, Management and Accounting"
https://openalex.org/T12874,Automated Analysis of Blood Cell Images,Computer Science
https://openalex.org/T14104,Neuropsychological Assessment in Education and Development,Psychology
https://openalex.org/T11013,Mechanisms of Skin Aging and Photodamage,Medicine
https://openalex.org/T11144,Melanin Pigmentation in Mammalian Skin,"Biochemistry, Genetics and Molecular Biology"
https://openalex.org/T12085,Collagen Structure and Applications,Materials Science
https://openalex.org/T12545,Education for Global Citizenship in a Globalized World,Social Sciences
https://openalex.org/T10094,Epilepsy and Seizures,Medicine
https://openalex.org/T14185,Science Policy and Innovation Management,Decision Sciences
https://openalex.org/T12122,Hardware Security and Authentication Techniques,Computer Science
https://openalex.org/T11735,Guillain-Barr?? Syndrome and Related Neuropathies,Medicine
https://openalex.org/T11613,Medicinal Plants: Chemical Constituents and Biological Activities,Agricultural and Biological Sciences
https://openalex.org/T11751,Lattice Boltzmann Method for Complex Flows,Engineering
https://openalex.org/T13877,Visual Jurisprudence and Legal Semiotics,Social Sciences
https://openalex.org/T10149,Anthropology of Globalization and Neoliberal Governmentality,Social Sciences
https://openalex.org/T13676,Integration of Big Data in Educational Practices,Computer Science
https://openalex.org/T11519,Digital Mental Health Interventions and Efficacy,Psychology
https://openalex.org/T10720,Combinatorial Optimization and Complexity Theory,Computer Science
https://openalex.org/T10903,Role of Porphyrins and Phthalocyanines in Materials Chemistry,Materials Science
https://openalex.org/T10563,Biomechanical Properties of the Cornea and Related Diseases,Medicine
https://openalex.org/T14096,Monitoring and Analysis of Vibration Propagation in Vehicles,Engineering
https://openalex.org/T10258,Consciousness and Phenomenal Experience,Psychology
https://openalex.org/T12159,Human T-cell Leukemia Virus Type 1 Infection,Immunology and Microbiology
https://openalex.org/T12733,Bluetongue Virus and Culicoides-Borne Diseases in Europe,Agricultural and Biological Sciences
https://openalex.org/T12022,Scale Effects in Hydraulic Engineering Models,Engineering
https://openalex.org/T10722,The Dynamics of Work and Family Interactions,Social Sciences
https://openalex.org/T12723,Political Thought of Hannah Arendt,Social Sciences
https://openalex.org/T12003,Development and Impacts of Bioenergy Crops,Agricultural and Biological Sciences
https://openalex.org/T14275,Contributions of Paul Ehrlich to Translational Medicine,Medicine
https://openalex.org/T10889,Soil Erosion and Agricultural Sustainability,Agricultural and Biological Sciences
https://openalex.org/T12383,Aeolian Geomorphology and Wind Erosion Dynamics,Earth and Planetary Sciences
https://openalex.org/T11621,Political and Economic Impacts of Fiscal Policy Cycles,"Economics, Econometrics and Finance"
https://openalex.org/T11189,Organ Transplantation and Rejection,Medicine
https://openalex.org/T10373,Kidney Transplantation,Medicine
https://openalex.org/T12517,Development of Political Thought in Early Modern Era,Arts and Humanities
https://openalex.org/T10685,Viral-Related Cancers in Immunocompromised Patients,Medicine
https://openalex.org/T10802,Judicial Politics and Legal Consciousness,Social Sciences
https://openalex.org/T10289,European Integration and Governance Dynamics,Social Sciences
https://openalex.org/T12040,Impact of Bilateral Investment Treaties on FDI,"Business, Management and Accounting"
https://openalex.org/T10855,Amyotrophic Lateral Sclerosis and Frontotemporal Dementia,Medicine
https://openalex.org/T10902,Herbal Medicine Use and Safety Monitoring,Medicine
https://openalex.org/T10345,Hematopoietic Stem Cell Biology,Medicine
https://openalex.org/T10653,Robotic Grasping and Learning from Demonstration,Engineering
https://openalex.org/T10571,Kinematic and Dynamic Analysis of Robot Manipulators,Engineering
https://openalex.org/T13456,Role of Faith-Based Organizations in Development and Social Services,Social Sciences
