author_id,author_name,university_name
https://openalex.org/A5088219208,Stefan W. Hell,University of Turku
https://openalex.org/A5074256582,Jan Wichmann,University of Turku
https://openalex.org/A5112145100,JG White,MRC Laboratory of Molecular Biology
https://openalex.org/A5051066916,Eileen Southgate,Unknown
https://openalex.org/A5034368271,J. Nichol Thomson,Unknown
https://openalex.org/A5047060631,Leonard Kleinman,The University of Texas at Austin
https://openalex.org/A5077429016,D. M. Bylander,The University of Texas at Austin
https://openalex.org/A5048598866,Frank W. Geels,University of Twente
https://openalex.org/A5073750267,James Levinsohn,University of Michigan?€?Ann Arbor
https://openalex.org/A5015135337,Amil Petrin,University of Chicago
https://openalex.org/A5051997889,Paula Preston?€?Hurlburt,Howard Hughes Medical Institute
https://openalex.org/A5106087401,Patricia Cunniff,Unknown
https://openalex.org/A5044770607,Hans Selye,Unknown
https://openalex.org/A5047891594,Xiulei Ji,University of Waterloo
https://openalex.org/A5016289652,Kyu Tae Lee,University of Waterloo
https://openalex.org/A5079626231,Linda F. Nazar,University of Waterloo
https://openalex.org/A5072871923,Bj??rn Dahl??f,Sahlgrenska University Hospital
https://openalex.org/A5112651468,Richard B. Devereux,Cornell University
https://openalex.org/A5005092835,Gareth Beevers,Birmingham City Hospital
https://openalex.org/A5045299069,Ulf d?? Fair??,Karolinska University Hospital
https://openalex.org/A5109217800,Frej Fyhrquist,Helsinki University Hospital
https://openalex.org/A5108588409,Hans Ibsen,Glostrup Hospital
https://openalex.org/A5008159831,Krister Kristiansson,MSD (Sweden)
https://openalex.org/A5070288655,Ole Lederballe?€?Pedersen,Regionshospitalet Viborg
https://openalex.org/A5019500608,Lars Lindholm,Ume?? University
https://openalex.org/A5058664894,Markku S. Nieminen,Helsinki University Hospital
https://openalex.org/A5038806566,Per Omvik,Haukeland University Hospital
https://openalex.org/A5102926211,David Goldberg,Unknown
https://openalex.org/A5101408004,Paul Williams,Unknown
https://openalex.org/A5079894302,Thomas S. Murray,American Cancer Society
https://openalex.org/A5000408694,Alicia Samuels,American Cancer Society
https://openalex.org/A5050221788,Ram C. Tiwari,National Cancer Institute
https://openalex.org/A5103120490,Ateeq Ur Rehman Ghafoor,American Cancer Society
https://openalex.org/A5034664324,Angela Duckworth,University of Pennsylvania
https://openalex.org/A5009288659,Michael D. Matthews,United States Military Academy
https://openalex.org/A5047177045,Dennis R. Kelly,United States Military Academy
https://openalex.org/A5084225990,G. M. Torrie,University of Toronto
https://openalex.org/A5012748925,J. P. Valleau,University of Toronto
https://openalex.org/A5028865817,Martin Wei??,Eindhoven University of Technology
https://openalex.org/A5079926960,Timo Ahonen,University of Oulu
https://openalex.org/A5013928164,Abdenour Hadid,University of Oulu
https://openalex.org/A5052569785,Mitchell P. Fink,Singapore Maritime Institute
https://openalex.org/A5102795262,Edward Abraham,Singapore Maritime Institute
https://openalex.org/A5084752934,Deborah J. Cook,Johnson Matthey (France)
https://openalex.org/A5103518762,Jonathan Cohen,Singapore Maritime Institute
https://openalex.org/A5110634761,Graham Ramsay,Johnson Matthey (France)
https://openalex.org/A5089688803,Rita Braito,Unknown
https://openalex.org/A5064499660,Shu Liu,Chinese University of Hong Kong
https://openalex.org/A5045358378,Lu Qi,Chinese University of Hong Kong
https://openalex.org/A5019857598,Haifang Qin,Peking University
https://openalex.org/A5111465272,Alton Meister,Unknown
https://openalex.org/A5015017352,Mary E. Anderson,Unknown
https://openalex.org/A5111880959,Chunrong Ai,University of Florida
https://openalex.org/A5019172957,Edward C. Norton,University of North Carolina at Chapel Hill
https://openalex.org/A5026529813,Antti Saraste,Unknown
https://openalex.org/A5107174771,Thomas Cuisset,Unit?? de recherche sur les maladies cardiovasculaires et m??taboliques
https://openalex.org/A5077515865,Thor Edvardsen,Unknown
https://openalex.org/A5080359871,Javier Escaned,Unknown
https://openalex.org/A5051502757,Pavel Sv??til,Unknown
https://openalex.org/A5060363333,R??bert Hatala,Unknown
https://openalex.org/A5064328662,Franz-Josef Neumann,Unknown
https://openalex.org/A5110217906,Udo Sechtem,Unknown
https://openalex.org/A5005446581,Nikolaos Bonaros,Unknown
https://openalex.org/A5023187022,Alaide Chieffo,Unknown
https://openalex.org/A5105406382,Filippo Crea,Unknown
https://openalex.org/A5013553039,Erik Lerkevang Grove,Unknown
https://openalex.org/A5040563213,Christian M. Matter,Unknown
https://openalex.org/A5030455874,Hendrik M. Nathoe,Unknown
https://openalex.org/A5110671823,S. Pettersen,Unknown
https://openalex.org/A5060670915,Raffaele Piccolo,Unknown
https://openalex.org/A5111509621,Marco Roffi,Unknown
https://openalex.org/A5011399462,Franz Xaver Roithinger,Unknown
https://openalex.org/A5014645066,Sigmund Silber,Unknown
https://openalex.org/A5063819723,Iain Simpson,Unknown
https://openalex.org/A5108814202,Adam Witkowski,Unknown
https://openalex.org/A5106720760,Jose Luis Zamorano,Unknown
https://openalex.org/A5110671824,Stephan Achenbach,Unknown
https://openalex.org/A5108137657,Sigrun Halvorsen,Unknown
https://openalex.org/A5016290374,Sally Wheelwright,University of Cambridge
https://openalex.org/A5057726352,Richard Skinner,University of Cambridge
https://openalex.org/A5085393159,Joanne Martin,University of Cambridge
https://openalex.org/A5089899830,Emma Clubley,University of Cambridge
https://openalex.org/A5003935831,Arturo L??pez Castel,Unknown
https://openalex.org/A5021369714,John D. Cleary,Unknown
https://openalex.org/A5051339878,Christopher E. Pearson,Unknown
https://openalex.org/A5062384408,Andreas The??,Rice University
https://openalex.org/A5068101833,Roland Lee,University of Pennsylvania
https://openalex.org/A5108710119,Pavel Nikolaev,Rice University
https://openalex.org/A5111565891,Pi??rre Petit,Institut Charles Sadron
https://openalex.org/A5082324446,J. Robert,Institut Charles Sadron
https://openalex.org/A5046685876,Chunhui Xu,Rice University
https://openalex.org/A5100761578,Young Hee Lee,Michigan State University
https://openalex.org/A5103213810,Seong?€?Gon Kim,Michigan State University
https://openalex.org/A5064195900,Andrew G. Rinzler,Rice University
https://openalex.org/A5059736113,Daniel T. Colbert,Rice University
https://openalex.org/A5110938510,J. E. Fischer,University of Pennsylvania
https://openalex.org/A5020219734,Robert W. Erickson,Unknown
https://openalex.org/A5072186707,Dragan Maksimovi??,Unknown
https://openalex.org/A5112275308,Mark A. Lau,University of Toronto
https://openalex.org/A5108680464,Shauna L. Shapiro,VA Palo Alto Health Care System
https://openalex.org/A5054418908,Linda E. Carlson,University of Calgary
https://openalex.org/A5025941066,Nicole D. Anderson,University of Toronto
https://openalex.org/A5050115383,James Carmody,University of Massachusetts Chan Medical School
https://openalex.org/A5090623464,Zindel V. Segal,University of Toronto
https://openalex.org/A5038496635,Susan Abbey,University of Toronto
https://openalex.org/A5056295603,Michael Speca,University of Calgary
https://openalex.org/A5048446987,Drew M. Velting,Columbia University
https://openalex.org/A5091286100,Gerald M. Devins,University of Toronto
https://openalex.org/A5110661221,Richard H. Byrd,Unknown
https://openalex.org/A5024947654,Peihuang Lu,Unknown
https://openalex.org/A5002468787,Ciyou Zhu,Unknown
https://openalex.org/A5048753927,Jill Sweeney,University of Western Australia
https://openalex.org/A5075368873,Geoffrey N. Soutar,University of Western Australia
https://openalex.org/A5054458058,Makoto Matsumoto,Keio University
https://openalex.org/A5042709267,Takuji Nishimura,Keio University
https://openalex.org/A5112776766,N. N. Greenwood,Unknown
https://openalex.org/A5110072058,A. Earnshaw,University of Leeds
https://openalex.org/A5069581646,W A Devane,Hebrew University of Jerusalem
https://openalex.org/A5076261047,L Han??s,Hebrew University of Jerusalem
https://openalex.org/A5074387178,Aviva Breuer,Hebrew University of Jerusalem
https://openalex.org/A5044968672,Roger G. Pertwee,University of Aberdeen
https://openalex.org/A5113545872,Lesley Stevenson,University of Aberdeen
https://openalex.org/A5102111405,Graeme Griffin,University of Aberdeen
https://openalex.org/A5061166858,Dan Gibson,Hebrew University of Jerusalem
https://openalex.org/A5053475809,Asher Mandelbaum,Technion ?€? Israel Institute of Technology
https://openalex.org/A5108516124,Alexander Etinger,Technion ?€? Israel Institute of Technology
https://openalex.org/A5065631892,Raphael Mechoulam,Hebrew University of Jerusalem
https://openalex.org/A5024803432,Avrim Blum,Carnegie Mellon University
https://openalex.org/A5003116967,Willem H. Koppenol,University of Alabama at Birmingham
https://openalex.org/A5017282201,K. Slim,Unknown
https://openalex.org/A5000792166,Emile Nini,Unknown
https://openalex.org/A5112355579,Damien Forestier,Unknown
https://openalex.org/A5084368181,Fabrice Kwiatkowski,Centre Jean Perrin
https://openalex.org/A5010920951,Yves Pan??s,H??pital Lariboisi??re
https://openalex.org/A5001421027,J Chipponi,Unknown
https://openalex.org/A5056747437,Quentin A. Pankhurst,London Centre for Nanotechnology
https://openalex.org/A5020322850,Joan Connolly,Curtin University
https://openalex.org/A5089160425,Stephen Jones,Sirtex (Australia)
https://openalex.org/A5019216893,Jon Dobson,Keele University
https://openalex.org/A5109969097,Walter M. Fitch,Unknown
https://openalex.org/A5017896317,Karin Lagesen,University of Oslo
https://openalex.org/A5041762815,Peter F. Hallin,Technical University of Denmark
https://openalex.org/A5088763169,Einar Andreas R??dland,Technical University of Denmark
https://openalex.org/A5113657498,Hans-Henrik St??rfeldt,Technical University of Denmark
https://openalex.org/A5013526952,David W. Ussery,Technical University of Denmark
https://openalex.org/A5027911185,Agnar Aamodt,Unknown
https://openalex.org/A5000789461,Enric Plaza,Artificial Intelligence Research Institute
https://openalex.org/A5088347458,Peter A. Jones,University of Southern California
https://openalex.org/A5058612163,Stephen B. Baylin,Johns Hopkins University
https://openalex.org/A5078382819,P. A. M. Dirac,Unknown
https://openalex.org/A5020478610,J. C. Polkinghorne,University of Edinburgh
https://openalex.org/A5027655720,Reinhard Diestel,Unknown
https://openalex.org/A5024530370,Raffaello Pellegrino,University of Genoa
https://openalex.org/A5000913865,Giovanni Viegi,Unknown
https://openalex.org/A5006490204,Vito Brusasco,Unknown
https://openalex.org/A5111812427,Robert O. Crapo,Unknown
https://openalex.org/A5068924079,Felip Burgos,Unknown
https://openalex.org/A5058532986,Richard Casaburi,Unknown
https://openalex.org/A5015115712,Allan L. Coates,Unknown
https://openalex.org/A5031539199,C.P.M. van der Grinten,Unknown
https://openalex.org/A5102822714,Per Gustafsson,Unknown
https://openalex.org/A5064881563,J. Hankinson,Unknown
https://openalex.org/A5113699779,Robert L. Jensen,Unknown
https://openalex.org/A5005301051,David C. Johnson,Unknown
https://openalex.org/A5021843102,Neil MacIntyre,Unknown
https://openalex.org/A5045810064,Ryan T. McKay,Unknown
https://openalex.org/A5069972127,Daniel Navajas,Unknown
https://openalex.org/A5031250711,Ole Pedersen,Unknown
https://openalex.org/A5112098275,Jack Wanger,Unknown
https://openalex.org/A5012748795,Natasha B. Leighl,Princess Margaret Cancer Centre
https://openalex.org/A5052730435,Ani Sarkis Balmanoukian,Angeles Clinic and Research Institute
https://openalex.org/A5045982804,Joseph P. Eder,Yale University
https://openalex.org/A5070570779,Amita Patnaik,South Texas Accelerated Research Therapeutics
https://openalex.org/A5056098854,Charu Aggarwal,University of Pennsylvania
https://openalex.org/A5055548058,Matthew A. Gubens,"University of California, San Francisco"
https://openalex.org/A5091281351,Enric Carcereny,Institut Catal?? d'Oncologia
https://openalex.org/A5100668168,Jong-Seok Lee,Seoul National University
https://openalex.org/A5036134937,Jonathan W. Goldman,"University of California, Los Angeles"
https://openalex.org/A5021624793,Jean?€?Charles Soria,Institut Gustave Roussy
https://openalex.org/A5110419212,Ruth Z. Rutledge,MSD (United States)
https://openalex.org/A5100405908,Jin Zhang,MSD (United States)
https://openalex.org/A5061867713,Jared Lunceford,MSD (United States)
https://openalex.org/A5110438908,Charlotte Roach,Unknown
https://openalex.org/A5062557677,Kenneth Emancipator,MSD (United States)
https://openalex.org/A5020504047,Leena Gandhi,Dana-Farber Cancer Institute
https://openalex.org/A5077783950,Jeffrey G. Covin,Georgia Institute of Technology
https://openalex.org/A5068626763,Dennis P. Slevin,University of Pittsburgh
https://openalex.org/A5000148954,Pedro Curi Hallal,Universidade Federal de Pelotas
https://openalex.org/A5107866052,Lars Bo Andersen,University of Southern Denmark
https://openalex.org/A5008578765,Regina Guthold,World Health Organization
https://openalex.org/A5113902970,William Haskell,Stanford University
https://openalex.org/A5091549348,Slavoj ??i??ek,Unknown
https://openalex.org/A5111200866,S.S.-Y. Chui,Hong Kong University of Science and Technology
https://openalex.org/A5108547707,S.M.F. Lo,Hong Kong University of Science and Technology
https://openalex.org/A5108436492,J.P.H. Charmant,University of Bristol
https://openalex.org/A5015198415,A. Guy Orpen,University of Bristol
https://openalex.org/A5088557049,Ian D. Williams,Hong Kong University of Science and Technology
https://openalex.org/A5114374688,Roberta L. Rudnick,"University of Maryland, College Park"
https://openalex.org/A5085187269,Shan Gao,Northwest University
https://openalex.org/A5050303775,Zhilin Yang,Unknown
https://openalex.org/A5091869105,Zihang Dai,Unknown
https://openalex.org/A5106542734,Yiming Yang,Unknown
https://openalex.org/A5109861718,Jaime Carbonell,Unknown
https://openalex.org/A5100666631,Anand Kumar,Unknown
https://openalex.org/A5045944467,Daniel Roberts,Unknown
https://openalex.org/A5106725279,Kenneth E. Wood,Unknown
https://openalex.org/A5114205502,Bruce Light,Unknown
https://openalex.org/A5109875382,Joseph E. Parrillo,Unknown
https://openalex.org/A5110197662,Satendra Sharma,Unknown
https://openalex.org/A5082805279,Robert Suppes,Unknown
https://openalex.org/A5110637745,Daniel Feinstein,Unknown
https://openalex.org/A5021956003,Sergio Zanotti,Unknown
https://openalex.org/A5079080200,Leo Taiberg,Unknown
https://openalex.org/A5109256315,David P. Gurka,Unknown
https://openalex.org/A5072009786,Aseem Kumar,Unknown
https://openalex.org/A5088417730,Mary Cheang,Unknown
https://openalex.org/A5101454429,Akihisa Inoue,Tohoku University
https://openalex.org/A5108935199,James D. Fearon,Stanford University
https://openalex.org/A5082422163,David D. Laitin,Stanford University
https://openalex.org/A5112208195,Joseph P. Costantino,University of Pittsburgh
https://openalex.org/A5111970040,Carol Redmond,Unknown
https://openalex.org/A5042421749,Maureen Kavanah,Unknown
https://openalex.org/A5020711450,Walter M. Cronin,University of Pittsburgh
https://openalex.org/A5053881786,Victor G. Vogel,University of Pittsburgh
https://openalex.org/A5109093782,Andr?? Robidoux,Unknown
https://openalex.org/A5024636761,Nikolay Dimitrov,Unknown
https://openalex.org/A5111770497,James N. Atkins,Unknown
