InstitutionId,Institution_Name,City,Country
15186,Maxwell Air Force Base,Arlington,United States
15187,Patrick Air Force Base,Arlington,United States
15188,Tinker Air Force Base,Arlington,United States
15189,United States Air Force Academy,Arlington,United States
15190,Wright-Patterson Air Force Base,Arlington,United States
15191,United States Department of the Air Force,Arlington,United States
15192,Uniformed Services University of the Health Sciences,Arlington,United States
15193,Allegheny General Hospital,Pittsburgh,United States
15194,Allegheny Health Network,Pittsburgh,United States
15195,Drexel University,Pittsburgh,United States
15196,Lake Erie College of Osteopathic Medicine,Pittsburgh,United States
15197,Temple University,Pittsburgh,United States
15198,National Health Laboratory Service,Johannesburg,South Africa
15199,South African Institute for Medical Research,Johannesburg,South Africa
15200,Xinyang Normal University,Xinyang,China
15201,Life Science Institute,Tokyo,Japan
15203,St. Francis Xavier University,Antigonish,Canada
15204,Hubei University of Medicine,Shiyan,China
15205,Dongfeng General Hospital,Shiyan,China
15206,Suizhou Central Hospital,Shiyan,China
15207,Taihe Hospital,Shiyan,China
15208,Xiang Yang No.1 People's Hospital,Shiyan,China
15209,Beth Israel Deaconess Hospital,Plymouth,United States
15210,Tufts University,Plymouth,United States
15215,Institut National de la Recherche Agronomique,Plymouth,United States
15219,Oberlin College,Oberlin,United States
15221,Institute of Medical Microbiology and Hygiene,Regensburg,Germany
15222,Suzhou Research Institute,Suzhou,China
15223,National University of Singapore,Suzhou,China
15224,Aberdeen Royal Infirmary,Aberdeen,United Kingdom
15225,NHS Grampian,Aberdeen,United Kingdom
15226,Robert Gordon University,Aberdeen,United Kingdom
15227,University of Aberdeen,Aberdeen,United Kingdom
15228,University of California San Diego Medical Center,San Diego,United States
15229,UC San Diego Health System,San Diego,United States
15230,"University of California, San Diego",San Diego,United States
15231,Academic Center for Dentistry Amsterdam,Amsterdam,Netherlands
15232,Malikussaleh University,Reuleuet,Indonesia
15234,Plant (United States),Berkeley,United States
15235,Nagaoka University,Nagaoka,Japan
15236,Shanghai Advanced Research Institute,Pudong,China
15237,Chinese Academy of Sciences,Pudong,China
15238,Tangshan College,Tangshan,China
15239,University of Kurdistan,Sanandij,Iran
15240,Ladoke Akintola University of Technology,Ogbomoso,Nigeria
15241,Ladoke Akintola University of Technology Teaching Hospital,Ogbomoso,Nigeria
15242,Synchrotron soleil,Gif-sur-Yvette,France
15243,CEA Paris-Saclay,Gif-sur-Yvette,France
15244,Centre National de la Recherche Scientifique,Gif-sur-Yvette,France
15245,University of Agricultural Sciences and Veterinary Medicine of Cluj-Napoca,Cluj-Napoca,Romania
15246,Tezpur University,Tezpur,India
15247,The University of Notre Dame Australia,Fremantle,Australia
15248,Auburn Hospital,Fremantle,Australia
15249,Calvary Riverina Hospital,Fremantle,Australia
15250,Sir Charles Gairdner Hospital,Fremantle,Australia
15258,Institute of Minerals and Materials Technology,Bhubaneswar,India
15259,Council of Scientific and Industrial Research,Bhubaneswar,India
15261,Institute of Information Science and Technologies,Pisa,Italy
15262,National Research Council,Pisa,Italy
15263,Center for Drug Evaluation and Research,Silver Spring,United States
15264,United States Food and Drug Administration,Silver Spring,United States
15265,Xinqiao Hospital,Chongqing,China
15266,Army Medical University,Chongqing,China
15267,University of Ostrava,Ostrava,Czechia
15268,University Hospital Ostrava,Ostrava,Czechia
15269,MIT University,Skopje,North Macedonia
15270,Yunusov Institute of the Chemistry of Plant Substances,Tashkent,Uzbekistan
15271,Academy of Sciences Republic of Uzbekistan,Tashkent,Uzbekistan
15272,Chernivtsi National University,Chernivtsi,Ukraine
15273,Changchun University,Changchun,China
15274,Northwick Park Hospital,London,United Kingdom
15275,London North West Healthcare NHS Trust,London,United Kingdom
15276,Imperial College London,London,United Kingdom
15277,Thales (France),Paris,France
15278,Gemalto (Netherlands),Paris,France
15279,Laboratoire Albert Fert,Paris,France
15280,Thales (Australia),Paris,France
15281,Thales (Austria),Paris,France
15282,Thales (Belgium),Paris,France
15283,Thales (Brazil),Paris,France
15284,Thales (Canada),Paris,France
15285,Thales (Germany),Paris,France
15286,Thales (Italy),Paris,France
15287,Thales (Netherlands),Paris,France
15288,Thales (Norway),Paris,France
15289,Thales (Portugal),Paris,France
15290,Thales (Spain),Paris,France
15291,Thales (United Kingdom),Paris,France
15292,Thales (United States),Paris,France
15293,National Institute of Genetics,Mishima,Japan
15294,Guangdong Polytechnic Normal University,Guangzhou,China
15295,University of Anbar,Ramadi,Iraq
15296,Second Hospital of Hebei Medical University,Shijiazhuang,China
15297,Hebei Medical University,Shijiazhuang,China
15298,First Affiliated Hospital of Dalian Medical University,Dalian,China
15299,Oncode Institute,Utrecht,Netherlands
15300,Feinstein Institute for Medical Research,Manhasset,United States
15301,Northwell Health,Manhasset,United States
15302,Institut des Mondes Africains,Paris,France
15308,Centre de Recherche des Cordeliers,Paris,France
15310,Inserm,Paris,France
15313,Dokkyo Medical University,Mibu,Japan
15314,Dokkyo Medical University Saitama Medical Center,Mibu,Japan
15315,University of Prince Edward Island,Charlottetown,Canada
15318,International Center for Advanced Studies,Charlottetown,Canada
15321,Genomics and Biotechnology of the Fruits Laboratory,Charlottetown,Canada
15322,"Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement",Charlottetown,Canada
15323,Institute of Applied Physics and Computational Mathematics,Beijing,China
15324,Institut des Sciences de l'Evolution de Montpellier,Montpellier,France
15330,Royal Women's Hospital,Melbourne,Australia
15331,La Trobe University,Melbourne,Australia
15332,University of Melbourne,Melbourne,Australia
15333,Emma Kinderziekenhuis,Amsterdam,Netherlands
15334,Virginia Mason Medical Center,Seattle,United States
15335,"National Technical University ""Kharkiv Polytechnic Institute""",Kharkiv,Ukraine
15336,Institute for High Energy Physics,Protvino,Russia
15337,MRC Epidemiology Unit,Cambridge,United Kingdom
15338,Medical Research Council,Cambridge,United Kingdom
15339,University of Cambridge,Cambridge,United Kingdom
15340,Catalyse,Marseille,France
15341,Mayo Clinic Hospital,Phoenix,United States
15342,Mayo Clinic in Arizona,Phoenix,United States
15343,Universidade do Estado do Amazonas,Manaus,Brazil
15344,Lithuanian University of Health Sciences,Kaunas,Lithuania
15345,Hospital of Lithuanian University of Health Sciences Kaunas Clinics,Kaunas,Lithuania
15346,William Harvey Research Institute,London,United Kingdom
15347,Shenyang Institute of Automation,Shenyang,China
15348,Chinese Academy of Sciences,Shenyang,China
15349,L. N. Gumilyov Eurasian National University,Nur-Sultan,Kazakhstan
15350,Doheny Eye Institute,Los Angeles,United States
15351,UCLA Health,Los Angeles,United States
15353,Crown Research Institutes,Los Angeles,United States
15354,Chaoyang University of Technology,Taichung,Taiwan
15355,Roche (France),Paris,France
15356,Roche (Switzerland),Paris,France
15357,King Abdulaziz Medical City,Riyadh,Saudi Arabia
15358,King Saud bin Abdulaziz University for Health Sciences,Riyadh,Saudi Arabia
15359,California Pacific Medical Center,San Francisco,United States
15360,Sutter Health,San Francisco,United States
15361,National Guard Health Affairs,Riyadh,Saudi Arabia
15362,Imam Abdulrahman Al Faisal Hospital,Riyadh,Saudi Arabia
15363,Max Planck Institute of Quantum Optics,Garching,Germany
15364,Quantum Science and Technology in Arcetri,Garching,Germany
15365,Max Planck Society,Garching,Germany
15370,Pusan National University Hospital,Busan,South Korea
15371,Pusan National University,Busan,South Korea
15376,Mathematical Institute,Bratislava,Slovakia
15377,Slovak Academy of Sciences,Bratislava,Slovakia
15378,Government Medical College,Jammu,India
15379,University of Jammu,Jammu,India
15381,International Center for Chemical and Biological Sciences,Karachi,Pakistan
15382,University of Karachi,Karachi,Pakistan
15383,Institut Sains dan Teknologi Terpadu Surabaya,Surabaya,Indonesia
15384,Max Planck Institute for the Physics of Complex Systems,Dresden,Germany
15385,Center for Systems Biology Dresden,Dresden,Germany
15386,Max Planck Society,Dresden,Germany
15387,Claremont Graduate University,Claremont,United States
15388,Claremont Colleges,Claremont,United States
15389,Stockholm School of Economics,Stockholm,Sweden
15390,Dalian Ocean University,Dalian,China
15391,Siliwangi University,Tasikmalaya,Indonesia
15392,Carolinas Medical Center,Charlotte,United States
15393,Carolinas Healthcare System,Charlotte,United States
15394,Levine Children's Hospital,Charlotte,United States
15395,University of North Carolina at Chapel Hill,Charlotte,United States
15396,Institute of Geochemistry,Guiyang,China
15397,Chinese Academy of Sciences,Guiyang,China
15398,National Synchrotron Radiation Research Center,Hsinchu,Taiwan
15399,National Science and Technology Council,Hsinchu,Taiwan
15400,Chinese Institute for Brain Research,Beijing,China
15401,ZheJiang Academy of Agricultural Sciences,Hangzhou,China
15402,Chinese Academy of Agricultural Sciences,Hangzhou,China
15403,Jishou University,Zhangjiajie,China
15404,Microsoft Research Asia (China),Beijing,China
15405,Microsoft (United States),Beijing,China
15406,Catharina Ziekenhuis,Eindhoven,Netherlands
15407,Maastricht University,Eindhoven,Netherlands
15408,Radboud University Nijmegen,Eindhoven,Netherlands
15409,Ekiti State University,Ado-Ekiti,Nigeria
15410,National Yang Ming University Hospital,Yilan,Taiwan
15411,National Yang Ming Chiao Tung University,Yilan,Taiwan
15412,Universidade do Estado de Minas Gerais,Belo Horizonte,Brazil
15413,Pomona College,Claremont,United States
15414,Claremont Colleges,Claremont,United States
15415,Institute of Criminology,Ljubljana,Slovenia
15416,Universidad Nacional,Heredia,Costa Rica
15417,Okanagan University College,Kelowna,Canada
15418,United States Department of State,Washington,United States
15419,Bureau of Educational and Cultural Affairs,Washington,United States
15420,Foreign Service Institute,Washington,United States
15421,U.S. Embassy and Consulates in India,Washington,United States
15422,Government of the United States of America,Washington,United States
15423,Dr. B. R. Ambedkar National Institute of Technology Jalandhar,Jalandhar,India
15427,"Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement",Jalandhar,India
15428,Royal Victoria Hospital,Montreal,Canada
15429,McGill University Health Centre,Montreal,Canada
15430,McGill University,Montreal,Canada
15433,A.V. Shubnikov Institute of Crystallography,Moscow,Russia
15434,Physical Sciences Division,Moscow,Russia
15435,SUNY College of Environmental Science and Forestry,Syracuse,United States
15436,State University of New York,Syracuse,United States
15438,Centre Hospitalier Universitaire de Bordeaux,Syracuse,United States
15439,Moscow Institute of Thermal Technology,Moscow,Russia
15440,Heritage Christian University,Florence,United States
15441,Belgorod National Research University,Belgorod,Russia
15443,Alfred Health,Melbourne,Australia
15444,Caulfield Hospital,Melbourne,Australia
15445,Melbourne Sexual Health Centre,Melbourne,Australia
15446,National Trauma Research Institute,Melbourne,Australia
15447,The Alfred Hospital,Melbourne,Australia
15448,National Defense Academy of Japan,Yokosuka,Japan
15449,Knoxville College,Knoxville,United States
15451,Universidad de Zaragoza,Knoxville,United States
15452,Laboratoire de Linguistique Formelle,Paris,France
15453,Institut des Sciences Humaines et Sociales,Paris,France
15455,University of Douala,Douala,Cameroon
15456,Guangxi University of Science and Technology,Liuzhou,China
15457,Institute of Coal Chemistry,Taiyuan,China
15458,Chinese Academy of Sciences,Taiyuan,China
15460,University Hospital Cologne,Taiyuan,China
15472,National Energy Technology Laboratory,South Park Township,United States
15473,Museo Nacional de Ciencias Naturales,Madrid,Spain
15475,Weifang University,Weifang,China
15476,Bryn Mawr College,Bryn Mawr,United States
15477,Walker (United States),Wilsonville,United States
15480,Institut des Sciences Humaines et Sociales,Wilsonville,United States
15483,Public Health Agency of Canada,Ottawa,Canada
15484,Guilan University of Medical Sciences,Rasht,Iran
15485,Ministry of Health and Medical Education,Rasht,Iran
15486,Razi Hospital,Rasht,Iran
15487,"Czech Academy of Sciences, Institute of Geology",Prague,Czechia
15488,Czech Academy of Sciences,Prague,Czechia
15490,State Key Laboratory of Respiratory Disease,Guangzhou,China
15491,Boston Children's Museum,Boston,United States
15492,National Institute for Subatomic Physics,Amsterdam,Netherlands
15493,Dutch Research Council,Amsterdam,Netherlands
15495,Anthropologie et Histoire des Mondes Antiques,Amsterdam,Netherlands
15498,Institut des Sciences des Plantes de Paris Saclay,Amsterdam,Netherlands
15500,Integrated Genetic Approaches in Therapeutic Discovery for Rare Diseases,Amsterdam,Netherlands
15503,Smithsonian Tropical Research Institute,Panama City,Panama
15504,Barro Colorado Island,Panama City,Panama
15505,Bocas del Toro Research Station,Panama City,Panama
15506,Smithsonian Institution,Panama City,Panama
15508,Erzincan University,Erzincan,Turkey
15511,Golestan University,Gorgan,Iran
15512,West China Medical Center of Sichuan University,Chengdu,China
15513,Sichuan University,Chengdu,China
